tripId,vehicleVin,driverId,timestampUtc,odometerKm,fuelConsumedL,vehicleStatus,routeCode
TRIP-12607,1FM5K8GC7HZA02607,DRV-183,2026-06-12T14:41:00,83417.7,17.2,ACTIVE,RT-CDMX-QRO
TRIP-12608,1FM5K8GC7HZA02608,DRV-779,2026-06-12T14:35:00,42247.8,30.7,INACTIVE,RT-CDMX-QRO
TRIP-12609,1FM5K8GC7HZA02609,DRV-605,2026-06-12T14:42:00,92653.8,48.7,ACTIVE,RT-GDL-MAN
TRIP-12610,1FM5K8GC7HZA02610,DRV-499,2026-06-12T14:08:00,31782.8,15.3,INACTIVE,RT-MTY-LDO
TRIP-12611,1FM5K8GC7HZA02611,DRV-732,2026-06-12T14:10:00,57258.5,36.6,INACTIVE,RT-MTY-LDO
TRIP-12612,1FM5K8GC7HZA02612,DRV-701,2026-06-12T14:51:00,65781.1,12.1,IN_REPAIR,RT-MTY-LDO
TRIP-12613,1FM5K8GC7HZA02613,DRV-236,2026-06-12T14:47:00,9891.3,49.5,INACTIVE,RT-PUE-VER
TRIP-12614,1FM5K8GC7HZA02614,DRV-690,2026-06-12T14:33:00,95095.6,49.3,ACTIVE,RT-PUE-VER
TRIP-12615,1FM5K8GC7HZA02615,DRV-339,2026-06-12T14:32:00,39133.6,40.0,INACTIVE,RT-CDMX-QRO
TRIP-12616,1FM5K8GC7HZA02616,DRV-395,2026-06-12T14:39:00,2467.1,9.4,IN_REPAIR,RT-CDMX-QRO
TRIP-12617,1FM5K8GC7HZA02617,DRV-226,2026-06-12T14:10:00,81936.9,23.9,ACTIVE,RT-PUE-VER
TRIP-12618,1FM5K8GC7HZA02618,DRV-521,2026-06-12T14:20:00,33389.3,33.1,ACTIVE,RT-GDL-MAN
TRIP-12619,1FM5K8GC7HZA02619,DRV-178,2026-06-12T14:35:00,97008.5,29.7,ACTIVE,RT-MTY-LDO
TRIP-12620,1FM5K8GC7HZA02620,DRV-410,2026-06-12T14:40:00,52487.0,28.8,INACTIVE,RT-MTY-LDO
TRIP-12621,1FM5K8GC7HZA02621,DRV-286,2026-06-12T14:04:00,34382.3,22.8,INACTIVE,RT-CDMX-QRO
TRIP-12622,1FM5K8GC7HZA02622,DRV-664,2026-06-12T14:58:00,64416.7,9.9,ACTIVE,RT-CDMX-QRO
TRIP-12623,1FM5K8GC7HZA02623,DRV-717,2026-06-12T14:01:00,95433.4,36.1,INACTIVE,RT-GDL-MAN
TRIP-12624,1FM5K8GC7HZA02624,DRV-280,2026-06-12T14:47:00,18983.5,36.0,ACTIVE,RT-MTY-LDO
TRIP-12625,1FM5K8GC7HZA02625,DRV-653,2026-06-12T14:41:00,74645.7,33.8,IN_REPAIR,RT-CDMX-QRO
TRIP-12626,1FM5K8GC7HZA02626,DRV-890,2026-06-12T14:54:00,22469.7,11.8,ACTIVE,RT-PUE-VER
TRIP-12627,1FM5K8GC7HZA02627,DRV-716,2026-06-12T14:45:00,26757.1,39.5,INACTIVE,RT-MTY-LDO
TRIP-12628,1FM5K8GC7HZA02628,DRV-817,2026-06-12T14:47:00,73646.6,9.2,INACTIVE,RT-GDL-MAN
TRIP-12629,1FM5K8GC7HZA02629,DRV-561,2026-06-12T14:05:00,62365.8,25.1,INACTIVE,RT-CDMX-QRO
TRIP-12630,1FM5K8GC7HZA02630,DRV-250,2026-06-12T14:33:00,38709.6,0.9,IN_REPAIR,RT-GDL-MAN
TRIP-12631,1FM5K8GC7HZA02631,DRV-315,2026-06-12T14:30:00,36333.6,36.1,IN_REPAIR,RT-PUE-VER
TRIP-12632,1FM5K8GC7HZA02632,DRV-398,2026-06-12T14:06:00,49216.9,35.1,ACTIVE,RT-MTY-LDO
TRIP-12633,1FM5K8GC7HZA02633,DRV-160,2026-06-12T14:09:00,62346.0,12.5,INACTIVE,RT-CDMX-QRO
TRIP-12634,1FM5K8GC7HZA02634,DRV-715,2026-06-12T14:07:00,73642.2,41.0,ACTIVE,RT-CDMX-QRO
TRIP-12635,1FM5K8GC7HZA02635,DRV-463,2026-06-12T14:28:00,68404.2,16.4,ACTIVE,RT-CDMX-QRO
TRIP-12636,1FM5K8GC7HZA02636,DRV-456,2026-06-12T14:40:00,41046.1,5.9,ACTIVE,RT-PUE-VER
TRIP-12637,1FM5K8GC7HZA02637,DRV-745,2026-06-12T14:54:00,28933.4,23.0,INACTIVE,RT-PUE-VER
TRIP-12638,1FM5K8GC7HZA02638,DRV-483,2026-06-12T14:57:00,86272.2,23.4,INACTIVE,RT-CDMX-QRO
TRIP-12639,1FM5K8GC7HZA02639,DRV-235,2026-06-12T14:26:00,87972.2,15.0,INACTIVE,RT-CDMX-QRO
TRIP-12640,1FM5K8GC7HZA02640,DRV-778,2026-06-12T14:31:00,32508.0,8.9,IN_REPAIR,RT-GDL-MAN
TRIP-12641,1FM5K8GC7HZA02641,DRV-185,2026-06-12T14:38:00,66318.3,45.5,INACTIVE,RT-PUE-VER
TRIP-12642,1FM5K8GC7HZA02642,DRV-291,2026-06-12T14:06:00,41447.6,11.2,INACTIVE,RT-CDMX-QRO
TRIP-12643,1FM5K8GC7HZA02643,DRV-319,2026-06-12T14:44:00,33439.1,23.7,INACTIVE,RT-PUE-VER
TRIP-12644,1FM5K8GC7HZA02644,DRV-263,2026-06-12T14:22:00,33870.5,23.6,INACTIVE,RT-CDMX-QRO
TRIP-12645,1FM5K8GC7HZA02645,DRV-875,2026-06-12T14:28:00,46195.1,20.0,ACTIVE,RT-CDMX-QRO
TRIP-12646,1FM5K8GC7HZA02646,DRV-204,2026-06-12T14:12:00,38679.9,49.8,INACTIVE,RT-PUE-VER
TRIP-12647,1FM5K8GC7HZA02647,DRV-109,2026-06-12T14:01:00,86858.5,33.3,ACTIVE,RT-MTY-LDO
TRIP-12648,1FM5K8GC7HZA02648,DRV-393,2026-06-12T14:03:00,36039.2,39.5,INACTIVE,RT-MTY-LDO
TRIP-12649,1FM5K8GC7HZA02649,DRV-144,2026-06-12T14:01:00,34678.0,3.8,INACTIVE,RT-CDMX-QRO
TRIP-12650,1FM5K8GC7HZA02650,DRV-224,2026-06-12T14:05:00,96717.4,28.3,INACTIVE,RT-PUE-VER
TRIP-12651,1FM5K8GC7HZA02651,DRV-118,2026-06-12T14:51:00,76369.4,15.2,INACTIVE,RT-CDMX-QRO
TRIP-12652,1FM5K8GC7HZA02652,DRV-175,2026-06-12T14:06:00,2254.4,35.4,ACTIVE,RT-CDMX-QRO
TRIP-12653,1FM5K8GC7HZA02653,DRV-414,2026-06-12T14:22:00,95920.7,12.7,INACTIVE,RT-GDL-MAN
TRIP-12654,1FM5K8GC7HZA02654,DRV-272,2026-06-12T14:16:00,85401.8,3.8,IN_REPAIR,RT-MTY-LDO
TRIP-12655,1FM5K8GC7HZA02655,DRV-804,2026-06-12T14:59:00,60619.0,9.3,ACTIVE,RT-CDMX-QRO
TRIP-12656,1FM5K8GC7HZA02656,DRV-357,2026-06-12T14:32:00,88464.1,12.4,ACTIVE,RT-PUE-VER
TRIP-12657,1FM5K8GC7HZA02657,DRV-388,2026-06-12T14:36:00,5826.4,24.2,ACTIVE,RT-PUE-VER
TRIP-12658,1FM5K8GC7HZA02658,DRV-287,2026-06-12T14:36:00,33683.1,19.0,IN_REPAIR,RT-GDL-MAN
TRIP-12659,1FM5K8GC7HZA02659,DRV-394,2026-06-12T14:26:00,25236.3,31.3,INACTIVE,RT-CDMX-QRO
TRIP-12660,1FM5K8GC7HZA02660,DRV-672,2026-06-12T14:24:00,24716.9,20.2,INACTIVE,RT-PUE-VER
TRIP-12661,1FM5K8GC7HZA02661,DRV-254,2026-06-12T14:57:00,12434.0,6.6,INACTIVE,RT-GDL-MAN
TRIP-12662,1FM5K8GC7HZA02662,DRV-854,2026-06-12T14:58:00,57648.7,40.3,IN_REPAIR,RT-CDMX-QRO
TRIP-12663,1FM5K8GC7HZA02663,DRV-191,2026-06-12T14:09:00,9562.0,35.9,IN_REPAIR,RT-MTY-LDO
TRIP-12664,1FM5K8GC7HZA02664,DRV-950,2026-06-12T14:47:00,65246.8,49.8,IN_REPAIR,RT-PUE-VER
TRIP-12665,1FM5K8GC7HZA02665,DRV-958,2026-06-12T14:59:00,31456.3,38.4,ACTIVE,RT-MTY-LDO
TRIP-12666,1FM5K8GC7HZA02666,DRV-928,2026-06-12T14:07:00,87385.2,47.6,IN_REPAIR,RT-MTY-LDO
TRIP-12667,1FM5K8GC7HZA02667,DRV-615,2026-06-12T14:28:00,81711.4,43.0,INACTIVE,RT-CDMX-QRO
TRIP-12668,1FM5K8GC7HZA02668,DRV-521,2026-06-12T14:57:00,28397.4,17.8,INACTIVE,RT-PUE-VER
TRIP-12669,1FM5K8GC7HZA02669,DRV-262,2026-06-12T14:15:00,99258.4,47.5,IN_REPAIR,RT-CDMX-QRO
TRIP-12670,1FM5K8GC7HZA02670,DRV-874,2026-06-12T14:19:00,42690.3,7.8,ACTIVE,RT-CDMX-QRO
TRIP-12671,1FM5K8GC7HZA02671,DRV-409,2026-06-12T14:42:00,61747.5,48.0,ACTIVE,RT-GDL-MAN
TRIP-12672,1FM5K8GC7HZA02672,DRV-690,2026-06-12T14:07:00,62789.1,32.1,ACTIVE,RT-PUE-VER
TRIP-12673,1FM5K8GC7HZA02673,DRV-641,2026-06-12T14:01:00,4526.4,7.5,INACTIVE,RT-CDMX-QRO
TRIP-12674,1FM5K8GC7HZA02674,DRV-804,2026-06-12T14:02:00,89350.3,8.7,INACTIVE,RT-GDL-MAN
TRIP-12675,1FM5K8GC7HZA02675,DRV-561,2026-06-12T14:00:00,79546.2,17.9,INACTIVE,RT-MTY-LDO
TRIP-12676,1FM5K8GC7HZA02676,DRV-117,2026-06-12T14:11:00,21968.2,35.6,ACTIVE,RT-CDMX-QRO
TRIP-12677,1FM5K8GC7HZA02677,DRV-616,2026-06-12T14:37:00,42668.1,24.1,INACTIVE,RT-PUE-VER
TRIP-12678,1FM5K8GC7HZA02678,DRV-217,2026-06-12T14:08:00,52870.9,28.3,ACTIVE,RT-MTY-LDO
TRIP-12679,1FM5K8GC7HZA02679,DRV-934,2026-06-12T14:37:00,46958.1,30.3,INACTIVE,RT-GDL-MAN
TRIP-12680,1FM5K8GC7HZA02680,DRV-624,2026-06-12T14:23:00,42206.1,49.8,ACTIVE,RT-MTY-LDO
TRIP-12681,1FM5K8GC7HZA02681,DRV-453,2026-06-12T14:10:00,2601.8,6.4,INACTIVE,RT-GDL-MAN
TRIP-12682,1FM5K8GC7HZA02682,DRV-439,2026-06-12T14:38:00,93799.0,48.6,INACTIVE,RT-CDMX-QRO
TRIP-12683,1FM5K8GC7HZA02683,DRV-253,2026-06-12T14:47:00,30719.8,25.4,IN_REPAIR,RT-PUE-VER
TRIP-12684,1FM5K8GC7HZA02684,DRV-137,2026-06-12T14:07:00,4852.7,32.4,ACTIVE,RT-PUE-VER
TRIP-12685,1FM5K8GC7HZA02685,DRV-907,2026-06-12T14:14:00,98619.5,20.7,INACTIVE,RT-MTY-LDO
TRIP-12686,1FM5K8GC7HZA02686,DRV-838,2026-06-12T14:49:00,68719.3,32.6,INACTIVE,RT-PUE-VER
TRIP-12687,1FM5K8GC7HZA02687,DRV-676,2026-06-12T14:45:00,5362.9,35.0,IN_REPAIR,RT-MTY-LDO
TRIP-12688,1FM5K8GC7HZA02688,DRV-750,2026-06-12T14:32:00,48035.8,37.5,ACTIVE,RT-PUE-VER
TRIP-12689,1FM5K8GC7HZA02689,DRV-458,2026-06-12T14:49:00,28220.5,43.2,ACTIVE,RT-PUE-VER
TRIP-12690,1FM5K8GC7HZA02690,DRV-451,2026-06-12T14:47:00,8021.5,13.7,IN_REPAIR,RT-CDMX-QRO
TRIP-12691,1FM5K8GC7HZA02691,DRV-697,2026-06-12T14:19:00,35094.0,37.9,INACTIVE,RT-CDMX-QRO
TRIP-12692,1FM5K8GC7HZA02692,DRV-542,2026-06-12T14:20:00,93262.1,46.5,INACTIVE,RT-MTY-LDO
TRIP-12693,1FM5K8GC7HZA02693,DRV-364,2026-06-12T14:40:00,48404.0,30.7,INACTIVE,RT-GDL-MAN
TRIP-12694,1FM5K8GC7HZA02694,DRV-802,2026-06-12T14:54:00,17871.4,48.5,IN_REPAIR,RT-MTY-LDO
TRIP-12695,1FM5K8GC7HZA02695,DRV-209,2026-06-12T14:37:00,80053.9,4.3,INACTIVE,RT-PUE-VER
TRIP-12696,1FM5K8GC7HZA02696,DRV-749,2026-06-12T14:42:00,68948.9,40.6,ACTIVE,RT-GDL-MAN
TRIP-12697,1FM5K8GC7HZA02697,DRV-291,2026-06-12T14:51:00,98190.7,5.5,INACTIVE,RT-MTY-LDO
TRIP-12698,1FM5K8GC7HZA02698,DRV-246,2026-06-12T14:19:00,98684.4,15.1,IN_REPAIR,RT-CDMX-QRO
TRIP-12699,1FM5K8GC7HZA02699,DRV-632,2026-06-12T14:09:00,18227.4,21.2,IN_REPAIR,RT-PUE-VER
TRIP-12700,1FM5K8GC7HZA02700,DRV-429,2026-06-12T14:26:00,6483.5,24.2,IN_REPAIR,RT-CDMX-QRO
TRIP-12701,1FM5K8GC7HZA02701,DRV-867,2026-06-12T14:36:00,36329.1,13.7,IN_REPAIR,RT-MTY-LDO
TRIP-12702,1FM5K8GC7HZA02702,DRV-636,2026-06-12T14:24:00,86666.4,31.9,INACTIVE,RT-MTY-LDO
TRIP-12703,1FM5K8GC7HZA02703,DRV-754,2026-06-12T14:34:00,53516.8,41.1,IN_REPAIR,RT-MTY-LDO
TRIP-12704,1FM5K8GC7HZA02704,DRV-697,2026-06-12T14:14:00,25233.9,16.3,INACTIVE,RT-CDMX-QRO
TRIP-12705,1FM5K8GC7HZA02705,DRV-275,2026-06-12T14:38:00,62260.1,44.1,IN_REPAIR,RT-GDL-MAN
TRIP-12706,1FM5K8GC7HZA02706,DRV-707,2026-06-12T14:14:00,76225.3,21.0,ACTIVE,RT-PUE-VER
TRIP-12707,1FM5K8GC7HZA02707,DRV-401,2026-06-12T14:57:00,15495.0,36.1,INACTIVE,RT-PUE-VER
TRIP-12708,1FM5K8GC7HZA02708,DRV-533,2026-06-12T14:09:00,82804.4,17.8,INACTIVE,RT-PUE-VER
TRIP-12709,1FM5K8GC7HZA02709,DRV-519,2026-06-12T14:28:00,64107.5,21.4,ACTIVE,RT-GDL-MAN
TRIP-12710,1FM5K8GC7HZA02710,DRV-956,2026-06-12T14:50:00,60905.7,18.6,ACTIVE,RT-PUE-VER
TRIP-12711,1FM5K8GC7HZA02711,DRV-443,2026-06-12T14:03:00,50313.2,2.4,IN_REPAIR,RT-GDL-MAN
TRIP-12712,1FM5K8GC7HZA02712,DRV-616,2026-06-12T14:50:00,98305.3,7.0,IN_REPAIR,RT-CDMX-QRO
TRIP-12713,1FM5K8GC7HZA02713,DRV-220,2026-06-12T14:28:00,81358.0,30.2,ACTIVE,RT-MTY-LDO
TRIP-12714,1FM5K8GC7HZA02714,DRV-212,2026-06-12T14:37:00,74734.1,20.2,INACTIVE,RT-GDL-MAN
TRIP-12715,1FM5K8GC7HZA02715,DRV-243,2026-06-12T14:50:00,13636.5,40.1,INACTIVE,RT-PUE-VER
TRIP-12716,1FM5K8GC7HZA02716,DRV-214,2026-06-12T14:58:00,93225.6,48.4,ACTIVE,RT-CDMX-QRO
TRIP-12717,1FM5K8GC7HZA02717,DRV-115,2026-06-12T14:20:00,2681.4,35.0,ACTIVE,RT-CDMX-QRO
TRIP-12718,1FM5K8GC7HZA02718,DRV-413,2026-06-12T14:28:00,31082.0,47.5,INACTIVE,RT-PUE-VER
TRIP-12719,1FM5K8GC7HZA02719,DRV-574,2026-06-12T14:55:00,33221.0,0.3,IN_REPAIR,RT-MTY-LDO
TRIP-12720,1FM5K8GC7HZA02720,DRV-568,2026-06-12T14:26:00,59567.0,29.8,INACTIVE,RT-CDMX-QRO
TRIP-12721,1FM5K8GC7HZA02721,DRV-197,2026-06-12T14:33:00,51125.0,6.9,ACTIVE,RT-CDMX-QRO
TRIP-12722,1FM5K8GC7HZA02722,DRV-637,2026-06-12T14:58:00,5470.0,39.1,ACTIVE,RT-MTY-LDO
TRIP-12723,1FM5K8GC7HZA02723,DRV-236,2026-06-12T14:43:00,96118.8,18.5,ACTIVE,RT-CDMX-QRO
TRIP-12724,1FM5K8GC7HZA02724,DRV-615,2026-06-12T14:59:00,63008.0,28.8,IN_REPAIR,RT-PUE-VER
TRIP-12725,1FM5K8GC7HZA02725,DRV-847,2026-06-12T14:53:00,77484.7,45.3,INACTIVE,RT-GDL-MAN
TRIP-12726,1FM5K8GC7HZA02726,DRV-171,2026-06-12T14:57:00,93697.9,12.6,ACTIVE,RT-GDL-MAN
TRIP-12727,1FM5K8GC7HZA02727,DRV-329,2026-06-12T14:24:00,72002.9,31.5,IN_REPAIR,RT-GDL-MAN
TRIP-12728,1FM5K8GC7HZA02728,DRV-312,2026-06-12T14:14:00,53648.6,37.7,IN_REPAIR,RT-PUE-VER
TRIP-12729,1FM5K8GC7HZA02729,DRV-558,2026-06-12T14:32:00,2193.8,29.0,ACTIVE,RT-CDMX-QRO
TRIP-12730,1FM5K8GC7HZA02730,DRV-850,2026-06-12T14:36:00,76706.7,31.6,IN_REPAIR,RT-GDL-MAN
TRIP-12731,1FM5K8GC7HZA02731,DRV-891,2026-06-12T14:10:00,83707.2,29.1,INACTIVE,RT-CDMX-QRO
TRIP-12732,1FM5K8GC7HZA02732,DRV-310,2026-06-12T14:34:00,26788.9,14.9,INACTIVE,RT-CDMX-QRO
TRIP-12733,1FM5K8GC7HZA02733,DRV-703,2026-06-12T14:03:00,90567.5,44.6,IN_REPAIR,RT-MTY-LDO
TRIP-12734,1FM5K8GC7HZA02734,DRV-260,2026-06-12T14:44:00,3817.9,23.6,INACTIVE,RT-CDMX-QRO
TRIP-12735,1FM5K8GC7HZA02735,DRV-745,2026-06-12T14:41:00,49979.1,1.5,IN_REPAIR,RT-CDMX-QRO
TRIP-12736,1FM5K8GC7HZA02736,DRV-209,2026-06-12T14:34:00,73982.6,27.2,IN_REPAIR,RT-CDMX-QRO
TRIP-12737,1FM5K8GC7HZA02737,DRV-524,2026-06-12T14:56:00,27697.0,41.4,INACTIVE,RT-MTY-LDO
TRIP-12738,1FM5K8GC7HZA02738,DRV-359,2026-06-12T14:30:00,2798.1,0.1,ACTIVE,RT-CDMX-QRO
TRIP-12739,1FM5K8GC7HZA02739,DRV-255,2026-06-12T14:00:00,46603.8,7.9,ACTIVE,RT-GDL-MAN
TRIP-12740,1FM5K8GC7HZA02740,DRV-511,2026-06-12T14:22:00,33509.3,32.7,INACTIVE,RT-MTY-LDO
TRIP-12741,1FM5K8GC7HZA02741,DRV-499,2026-06-12T14:16:00,22831.6,34.4,INACTIVE,RT-CDMX-QRO
TRIP-12742,1FM5K8GC7HZA02742,DRV-890,2026-06-12T14:14:00,47570.6,29.3,IN_REPAIR,RT-PUE-VER
TRIP-12743,1FM5K8GC7HZA02743,DRV-974,2026-06-12T14:19:00,53669.3,2.9,IN_REPAIR,RT-GDL-MAN
TRIP-12744,1FM5K8GC7HZA02744,DRV-172,2026-06-12T14:34:00,29864.2,26.4,INACTIVE,RT-CDMX-QRO
TRIP-12745,1FM5K8GC7HZA02745,DRV-642,2026-06-12T14:43:00,19573.0,19.3,IN_REPAIR,RT-CDMX-QRO
TRIP-12746,1FM5K8GC7HZA02746,DRV-680,2026-06-12T14:50:00,65850.4,11.3,ACTIVE,RT-PUE-VER
TRIP-12747,1FM5K8GC7HZA02747,DRV-371,2026-06-12T14:18:00,93240.4,44.8,INACTIVE,RT-MTY-LDO
TRIP-12748,1FM5K8GC7HZA02748,DRV-143,2026-06-12T14:03:00,6980.3,9.7,INACTIVE,RT-MTY-LDO
TRIP-12749,1FM5K8GC7HZA02749,DRV-711,2026-06-12T14:34:00,90195.4,3.2,INACTIVE,RT-CDMX-QRO
TRIP-12750,1FM5K8GC7HZA02750,DRV-438,2026-06-12T14:27:00,58289.5,29.7,ACTIVE,RT-CDMX-QRO
TRIP-12751,1FM5K8GC7HZA02751,DRV-292,2026-06-12T14:34:00,32468.5,18.4,ACTIVE,RT-CDMX-QRO
TRIP-12752,1FM5K8GC7HZA02752,DRV-913,2026-06-12T14:42:00,58492.6,27.8,INACTIVE,RT-CDMX-QRO
TRIP-12753,1FM5K8GC7HZA02753,DRV-615,2026-06-12T14:19:00,23709.2,13.1,IN_REPAIR,RT-PUE-VER
TRIP-12754,1FM5K8GC7HZA02754,DRV-499,2026-06-12T14:39:00,4223.9,46.6,INACTIVE,RT-MTY-LDO
TRIP-12755,1FM5K8GC7HZA02755,DRV-607,2026-06-12T14:20:00,64738.0,39.4,INACTIVE,RT-CDMX-QRO
TRIP-12756,1FM5K8GC7HZA02756,DRV-264,2026-06-12T14:27:00,675.6,40.0,ACTIVE,RT-PUE-VER
TRIP-12757,1FM5K8GC7HZA02757,DRV-705,2026-06-12T14:49:00,37491.8,37.5,IN_REPAIR,RT-MTY-LDO
TRIP-12758,1FM5K8GC7HZA02758,DRV-637,2026-06-12T14:33:00,35980.8,36.5,ACTIVE,RT-CDMX-QRO
TRIP-12759,1FM5K8GC7HZA02759,DRV-813,2026-06-12T14:20:00,94028.6,33.6,IN_REPAIR,RT-PUE-VER
TRIP-12760,1FM5K8GC7HZA02760,DRV-517,2026-06-12T14:36:00,62213.0,14.4,IN_REPAIR,RT-GDL-MAN
TRIP-12761,1FM5K8GC7HZA02761,DRV-442,2026-06-12T14:59:00,63341.1,19.6,INACTIVE,RT-CDMX-QRO
TRIP-12762,1FM5K8GC7HZA02762,DRV-510,2026-06-12T14:07:00,63361.9,49.3,INACTIVE,RT-MTY-LDO
TRIP-12763,1FM5K8GC7HZA02763,DRV-278,2026-06-12T14:42:00,11474.3,33.3,ACTIVE,RT-MTY-LDO
TRIP-12764,1FM5K8GC7HZA02764,DRV-473,2026-06-12T14:07:00,81393.0,30.7,IN_REPAIR,RT-PUE-VER
TRIP-12765,1FM5K8GC7HZA02765,DRV-948,2026-06-12T14:00:00,39989.3,45.1,IN_REPAIR,RT-MTY-LDO
TRIP-12766,1FM5K8GC7HZA02766,DRV-252,2026-06-12T14:13:00,81937.1,43.6,ACTIVE,RT-GDL-MAN
TRIP-12767,1FM5K8GC7HZA02767,DRV-394,2026-06-12T14:13:00,1765.5,45.2,INACTIVE,RT-PUE-VER
TRIP-12768,1FM5K8GC7HZA02768,DRV-459,2026-06-12T14:45:00,50126.8,26.9,IN_REPAIR,RT-CDMX-QRO
TRIP-12769,1FM5K8GC7HZA02769,DRV-117,2026-06-12T14:16:00,23726.1,39.2,ACTIVE,RT-PUE-VER
TRIP-12770,1FM5K8GC7HZA02770,DRV-665,2026-06-12T14:12:00,79351.6,12.2,INACTIVE,RT-PUE-VER
TRIP-12771,1FM5K8GC7HZA02771,DRV-706,2026-06-12T14:54:00,94508.5,29.5,INACTIVE,RT-CDMX-QRO
TRIP-12772,1FM5K8GC7HZA02772,DRV-219,2026-06-12T14:44:00,75768.3,9.9,INACTIVE,RT-CDMX-QRO
TRIP-12773,1FM5K8GC7HZA02773,DRV-793,2026-06-12T14:27:00,7951.9,46.8,ACTIVE,RT-MTY-LDO
TRIP-12774,1FM5K8GC7HZA02774,DRV-671,2026-06-12T14:35:00,95336.9,6.9,INACTIVE,RT-CDMX-QRO
TRIP-12775,1FM5K8GC7HZA02775,DRV-738,2026-06-12T14:04:00,97129.2,27.3,ACTIVE,RT-PUE-VER
TRIP-12776,1FM5K8GC7HZA02776,DRV-810,2026-06-12T14:35:00,17188.6,12.5,INACTIVE,RT-MTY-LDO
TRIP-12777,1FM5K8GC7HZA02777,DRV-141,2026-06-12T14:34:00,51149.8,13.8,ACTIVE,RT-CDMX-QRO
TRIP-12778,1FM5K8GC7HZA02778,DRV-333,2026-06-12T14:18:00,86743.4,25.3,IN_REPAIR,RT-MTY-LDO
TRIP-12779,1FM5K8GC7HZA02779,DRV-386,2026-06-12T14:44:00,63152.2,14.7,INACTIVE,RT-GDL-MAN
TRIP-12780,1FM5K8GC7HZA02780,DRV-765,2026-06-12T14:55:00,56488.9,14.8,INACTIVE,RT-CDMX-QRO
TRIP-12781,1FM5K8GC7HZA02781,DRV-285,2026-06-12T14:44:00,44997.0,35.7,INACTIVE,RT-MTY-LDO
TRIP-12782,1FM5K8GC7HZA02782,DRV-754,2026-06-12T14:30:00,6827.7,40.7,IN_REPAIR,RT-MTY-LDO
TRIP-12783,1FM5K8GC7HZA02783,DRV-790,2026-06-12T14:31:00,81602.6,48.4,ACTIVE,RT-CDMX-QRO
TRIP-12784,1FM5K8GC7HZA02784,DRV-405,2026-06-12T14:47:00,31150.3,9.6,INACTIVE,RT-PUE-VER
TRIP-12785,1FM5K8GC7HZA02785,DRV-575,2026-06-12T14:53:00,76191.1,1.7,ACTIVE,RT-CDMX-QRO
TRIP-12786,1FM5K8GC7HZA02786,DRV-416,2026-06-12T14:07:00,62989.1,41.3,INACTIVE,RT-CDMX-QRO
TRIP-12787,1FM5K8GC7HZA02787,DRV-795,2026-06-12T14:31:00,19314.8,7.3,ACTIVE,RT-GDL-MAN
TRIP-12788,1FM5K8GC7HZA02788,DRV-276,2026-06-12T14:33:00,63955.8,45.4,INACTIVE,RT-GDL-MAN
TRIP-12789,1FM5K8GC7HZA02789,DRV-898,2026-06-12T14:14:00,34406.4,27.9,IN_REPAIR,RT-PUE-VER
TRIP-12790,1FM5K8GC7HZA02790,DRV-733,2026-06-12T14:47:00,92307.4,18.9,IN_REPAIR,RT-GDL-MAN
TRIP-12791,1FM5K8GC7HZA02791,DRV-803,2026-06-12T14:14:00,70644.5,40.3,ACTIVE,RT-CDMX-QRO
TRIP-12792,1FM5K8GC7HZA02792,DRV-601,2026-06-12T14:36:00,80826.6,43.0,ACTIVE,RT-GDL-MAN
TRIP-12793,1FM5K8GC7HZA02793,DRV-421,2026-06-12T14:18:00,61569.3,9.6,ACTIVE,RT-GDL-MAN
TRIP-12794,1FM5K8GC7HZA02794,DRV-830,2026-06-12T14:18:00,36897.0,22.8,IN_REPAIR,RT-MTY-LDO
TRIP-12795,1FM5K8GC7HZA02795,DRV-586,2026-06-12T14:17:00,94632.2,30.3,IN_REPAIR,RT-GDL-MAN
TRIP-12796,1FM5K8GC7HZA02796,DRV-546,2026-06-12T14:29:00,53754.4,21.9,ACTIVE,RT-MTY-LDO
TRIP-12797,1FM5K8GC7HZA02797,DRV-663,2026-06-12T14:21:00,41503.6,18.2,ACTIVE,RT-PUE-VER
TRIP-12798,1FM5K8GC7HZA02798,DRV-150,2026-06-12T14:07:00,84355.0,6.2,INACTIVE,RT-CDMX-QRO
TRIP-12799,1FM5K8GC7HZA02799,DRV-185,2026-06-12T14:54:00,11117.6,49.3,IN_REPAIR,RT-GDL-MAN
TRIP-12800,1FM5K8GC7HZA02800,DRV-669,2026-06-12T14:24:00,7057.2,10.4,ACTIVE,RT-GDL-MAN
TRIP-12801,1FM5K8GC7HZA02801,DRV-582,2026-06-12T14:44:00,33297.4,14.7,INACTIVE,RT-MTY-LDO
TRIP-12802,1FM5K8GC7HZA02802,DRV-343,2026-06-12T14:14:00,36268.3,39.5,ACTIVE,RT-CDMX-QRO
TRIP-12803,1FM5K8GC7HZA02803,DRV-451,2026-06-12T14:25:00,89560.6,10.7,IN_REPAIR,RT-CDMX-QRO
TRIP-12804,1FM5K8GC7HZA02804,DRV-421,2026-06-12T14:47:00,31787.2,28.1,INACTIVE,RT-PUE-VER
TRIP-12805,1FM5K8GC7HZA02805,DRV-659,2026-06-12T14:08:00,4067.2,33.5,INACTIVE,RT-CDMX-QRO
TRIP-12806,1FM5K8GC7HZA02806,DRV-482,2026-06-12T14:24:00,15652.0,35.5,ACTIVE,RT-GDL-MAN
